Unnamed: 0,text,humor,pred,result,good,bad,accuracy
44,"And only last year, we finally published evidence that these two things, they're not simply co-occurring, they are significantly interrelated.",,False,bad,,,
45,"And it suggests that the disruption of deep sleep is an underappreciated factor that is contributing to cognitive decline or memory decline in aging, and most recently we've discovered, in Alzheimer's disease as well.",,False,bad,,,
46,"Now, I know this is remarkably depressing news.",,True,bad,,,
47,It's in the mail.,,False,bad,,,
48,It's coming at you.,,False,bad,,,
49,But there's a potential silver lining here.,,False,bad,,,
50,"Unlike many of the other factors that we know are associated with aging, for example changes in the physical structure of the brain, that's fiendishly difficult to treat.",,False,bad,,,
51,But that sleep is a missing piece in the explanatory puzzle of aging and Alzheimer's is exciting because we may be able to do something about it.,,False,bad,,,
52,"And one way that we are approaching this at my sleep center is not by using sleeping pills, by the way.",,True,bad,,,
53,"Unfortunately, they are blunt instruments that do not produce naturalistic sleep.",,True,bad,,,
54,"Instead, we're actually developing a method based on this.",,False,bad,,,
55,It's called direct current brain stimulation.,,False,bad,,,
56,"You insert a small amount of voltage into the brain, so small you typically don't feel it, but it has a measurable impact.",,False,bad,,,
57,"Now if you apply this stimulation during sleep in young, healthy adults, as if you're sort of singing in time with those deep-sleep brainwaves, not only can you amplify the size of those deep-sleep brainwaves, but in doing so, we can almost double the amount of memory benefit that you get from sleep.",,False,bad,,,
58,"The question now is whether we can translate this same affordable, potentially portable piece of technology into older adults and those with dementia.",,False,bad,,,
59,"Can we restore back some healthy quality of deep sleep, and in doing so, can we salvage aspects of their learning and memory function?",,False,bad,,,
60,That is my real hope now.,,False,bad,,,
61,"That's one of our moon-shot goals, as it were.",,True,bad,,,
62,"So that's an example of sleep for your brain, but sleep is just as essential for your body.",,False,bad,,,
63,We've already spoken about sleep loss and your reproductive system.,,True,bad,,,
64,"Or I could tell you about sleep loss and your cardiovascular system, and that all it takes is one hour.",,True,bad,,,
65,"Because there is a global experiment performed on 1.6 billion people across 70 countries twice a year, and it's called daylight saving time.",,False,bad,,,
66,"Now, in the spring, when we lose one hour of sleep, we see a subsequent 24-percent increase in heart attacks that following day.",,False,bad,,,
67,"In the autumn, when we gain an hour of sleep, we see a 21-percent reduction in heart attacks.",,False,bad,,,
68,Isn't that incredible?,,False,bad,,,
69,"And you see exactly the same profile for car crashes, road traffic accidents, even suicide rates.",,False,bad,,,
70,"But as a deeper dive, I want to focus on this: sleep loss and your immune system.",,False,bad,,,
71,"And here, I'll introduce these delightful blue elements in the image.",,False,bad,,,
72,"They are called natural killer cells, and you can think of natural killer cells almost like the secret service agents of your immune system.",,False,bad,,,
73,"They are very good at identifying dangerous, unwanted elements and eliminating them.",,False,bad,,,
74,"In fact, what they're doing here is destroying a cancerous tumor mass.",,False,bad,,,
75,"So what you wish for is a virile set of these immune assassins at all times, and tragically, that's what you don't have if you're not sleeping enough.",,False,bad,,,
76,"So here in this experiment, you're not going to have your sleep deprived for an entire night, you're simply going to have your sleep restricted to four hours for one single night, and then we're going to look to see what's the percent reduction in immune cell activity that you suffer.",,False,bad,,,
77,"And it's not small - it's not 10 percent, it's not 20 percent.",,False,bad,,,
78,There was a 70-percent drop in natural killer cell activity.,,False,bad,,,
79,"That's a concerning state of immune deficiency, and you can perhaps understand why we're now finding significant links between short sleep duration and your risk for the development of numerous forms of cancer.",,False,bad,,,
80,"Currently, that list includes cancer of the bowel, cancer of the prostate and cancer of the breast.",,False,bad,,,
81,"In fact, the link between a lack of sleep and cancer is now so strong that the World Health Organization has classified any form of nighttime shift work as a probable carcinogen, because of a disruption of your sleep-wake rhythms.",,False,bad,,,
82,So you may have heard of that old maxim that you can sleep when you're dead.,,True,bad,,,
83,"Well, I'm being quite serious now - it is mortally unwise advice.",,True,bad,,,
84,We know this from epidemiological studies across millions of individuals.,,False,bad,,,
85,"There's a simple truth: the shorter your sleep, the shorter your life.",,True,bad,,,
86,Short sleep predicts all-cause mortality.,,False,bad,,,
87,"And if increasing your risk for the development of cancer or even Alzheimer's disease were not sufficiently disquieting, we have since discovered that a lack of sleep will even erode the very fabric of biological life itself, your DNA genetic code.",,False,bad,,,
88,"So here in this study, they took a group of healthy adults and they limited them to six hours of sleep a night for one week, and then they measured the change in their gene activity profile relative to when those same individuals were getting a full eight hours of sleep a night.",,False,bad,,,
89,And there were two critical findings.,,False,bad,,,
90,"First, a sizable and significant 711 genes were distorted in their activity, caused by a lack of sleep.",,False,bad,,,
91,The second result was that about half of those genes were actually increased in their activity.,,False,bad,,,
92,The other half were decreased.,,False,bad,,,
93,"Now those genes that were switched off by a lack of sleep were genes associated with your immune system, so once again, you can see that immune deficiency.",,False,bad,,,
94,"In contrast, those genes that were actually upregulated or increased by way of a lack of sleep, were genes associated with the promotion of tumors, genes associated with long-term chronic inflammation within the body, and genes associated with stress, and, as a consequence, cardiovascular disease.",,False,bad,,,
95,There is simply no aspect of your wellness that can retreat at the sign of sleep deprivation and get away unscathed.,,False,bad,,,
96,It's rather like a broken water pipe in your home.,,True,bad,,,
97,"Sleep loss will leak down into every nook and cranny of your physiology, even tampering with the very DNA nucleic alphabet that spells out your daily health narrative.",,True,bad,,,
98,"And at this point, you may be thinking, ""Oh my goodness, how do I start to get better sleep?",,True,bad,,,
